distance,stellar_magnitude,orbital_radius,eccentricity,mass_earth,radius_earth,Habitable
2431.0,14.386,0.04024,0.471,292.4036,13.701530000000002,0
6066.0,15.69,0.1455,0.05,4.8,4.4977,0
745.0,13.181,0.0964,0.0,4.98,2.08,0
117.0,8.48,0.0529,0.1,1.93,1.21,0
4176.0,15.47,0.319,0.0,7.22,2.5340700000000003,0
981.0,13.965,0.0553,0.0,9.0,1.31,0
50.0,6.01,0.084501,0.47,14.64775,3.8395,0
2105.0,13.961,0.0855,0.1,940.7768,12.79102,0
691.0,12.341,0.04913,0.0,31.46517,6.64782,0
1616.0,13.684,0.0229,0.0,2.96,1.53,0
587.0,12.573,0.0511,0.0,3.22,1.61,0
634.0,9.518,0.033,0.0,292.4036,20.075100000000003,0
2087.0,13.856,0.2678,0.0,13.8,3.7078600000000006,0
3013.0,14.746,0.116,0.0,6.14,2.3037,0
1100.0,11.976,0.03319,0.0,298.76019999999994,19.416900000000002,0
1825.0,12.926,0.1165,0.0,2.33,1.33,0
393.0,7.55,1.592,0.02,807.2882,12.9446,0
3934.0,15.92,0.552,0.0,7.9,2.67668,0
2481.0,13.395,0.0508,0.0,1.16,1.05,0
2346.0,14.458,0.06,0.0,2.39,1.35,0
1468.0,13.718,0.0993,0.0,3.26,1.62,0
1811.0,13.7192,0.1197,0.0,2.57,1.41,0
626.0,13.071,0.03106,0.0,10.84,3.4336100000000003,0
85.0,4.44,0.77,0.26,336.8998,13.4931,0
3162.0,15.086,0.0927,0.0,35.5,2.7205600000000003,0
3272.0,15.539,0.488,0.0,9.01,2.8851100000000005,0
1225.0,12.821,0.4878,0.0,7.12,2.5121300000000004,0
2075.0,14.027,0.1341,0.0,10.5,3.14839,0
690.0,11.305,0.11000234672021421,0.0,3.86,1.79,0
1634.0,14.703,0.1525,0.0,3.43,1.67,0
2535.0,15.312,0.1968,0.01,1906.98,8.863760000000001,0
198.0,12.39,0.0391,0.06,26.78,4.94747,0
1141.0,14.065,0.1779,0.0,4.23,1.89,0
210.0,8.17,13.0,0.53,1112.405,12.8349,0
2908.0,13.754,0.178,0.0,3.02,1.55,0
182.0,7.82,1.25,0.08,982.0946999999999,12.8349,0
1456.0,12.382,0.0757,0.0,66.10864,11.49656,0
267.0,9.763,0.0414,0.02,785.0401,12.615499999999999,0
2694.0,14.493,0.1879,0.0,8.0,2.68765,0
521.0,13.779,0.122,0.0,3.33,1.64,0
1987.0,12.868,0.058,0.06,921.7069999999999,11.737900000000002,0
973.0,12.942,0.06238086486486486,0.0,0.972,1.0,0
136.0,8.6078,16.75676107873016,0.08,5838.5371000000005,11.847600000000002,0
4163.0,15.273,0.0956,0.0,9.36,2.9509300000000005,0
475.0,12.883,0.11000234672021421,0.0,3.5,1.689,0
1812.0,15.935,0.0418,0.0,6.48,2.38049,0
1445.0,13.672,0.7903,0.04,16.0,6.066410000000001,0
793.0,10.769,0.0685,0.0,8.7,2.68765,0
407.0,11.446,0.22512646203649203,0.0,26.1,5.32045,0
2379.0,15.459,0.128,0.0,6.17,2.31467,0
2423.0,12.836,0.22512646203649203,0.0,35.4,6.46133,0
1212.0,10.295,0.0653,0.0,254.264,17.9908,0
270.0,16.12,0.11000234672021421,0.0,1.82,1.191,0
20551.0,10.337002339522547,2.6,0.0,203.4112,13.8222,0
2947.0,13.374,0.0593,0.0,9.53,2.9838400000000003,0
3313.0,15.322,0.041,0.0,2.18,1.28,0
1945.0,14.412,0.0473,0.0,2.93,1.521,0
441.0,14.413,0.0296,0.0,61.500105,5.69343,0
1472.0,14.239,0.24,0.0,5.65,2.1940000000000004,0
4500.0,15.846,0.1057,0.0,9.32,2.9509300000000005,0
1585.0,13.678,0.185,0.0,23.6,2.3366100000000003,0
155.0,10.54,0.22512646203649203,0.02,33.12,6.21999,0
4429.0,15.805,0.046,0.0,68.65128,9.554870000000001,0
545.0,16.363,0.118,0.33,5.02,2.09,0
2092.0,15.085,0.0519,0.0,9.9,3.0496600000000003,0
1862.0,12.676,0.138,0.0,2.33,1.33,0
848.0,14.289,0.0487,0.0,1.98,1.219,0
2682.0,12.878,1.1088,0.0,40.36441,6.98789,0
2551.0,15.801,0.038,0.0,2.51,1.39,0
3168.0,16.107,0.0171,0.0,2.24,1.3,0
53.0,7.48,1.084,0.3,562.24127,13.164,0
488.0,11.97,0.1567,0.0,7.04,2.49019,0
247.0,13.502,0.095,0.01,5879.855,11.957300000000002,0
2169.0,15.261,0.1173,0.0,8.85,2.86317,0
3446.0,16.303,0.045,0.0,2.76,1.47,0
106.0,3.86648,1.1,0.09,762.7919999999999,12.9446,0
3270.0,14.824,0.1024,0.0,23.7,5.11202,0
109.0,6.41525,0.229,0.3,25.0,5.2656,0
2077.0,15.905,0.1748,0.0,6.0,2.27079,0
194.0,8.76,2.659,0.24,314.6517,13.4931,0
1824.0,12.868,0.0286,0.0,233.92288,16.92671,0
115.0,7.97,1.301,0.27,411.58984999999996,13.3834,0
203.0,15.108,0.11000234672021421,0.0,1.67,1.163,0
380.0,6.42794,1.4,0.24,858.141,12.9446,0
1913.0,13.003,0.107,0.0,4.01,1.83,0
684.0,7.47,2.72,0.17,1144.1879999999999,12.7252,0
1960.7088846880908,16.188,0.1002,0.0,3.4,1.663,0
522.0,11.728,0.046,0.0,8.4,2.7754100000000004,0
91.0,8.42,0.11878,0.11,9.18,2.9180200000000003,0
1225.0,12.402,0.01985,0.15,473.56669999999997,16.76216,0
3566.0,14.509,0.03101,0.0,177.9848,14.1513,0
192.0,8.78,0.586,0.2,177.9848,13.8222,0
1347.0,13.637,0.4021,0.13,266.9772,11.694020000000002,0
12.0,3.49607,0.538,0.18,3.93,1.81,0
1683.0,11.932,0.05084,0.0,247.9074,17.661700000000003,0
280.0,10.252,0.1569,0.05,11.95,2.47922,0
58.0,6.61935,11.938641,0.39,1582.9554933,12.615499999999999,0
15919.0,10.337002339522547,3.64,0.0,835.8928999999999,12.9446,0
2686.0,14.84,0.0954,0.0,2.7,1.45,0
3035.0,14.852,0.1694,0.0,5.9,2.24885,0
36.0,5.88437,0.295,0.65,72.46524,9.86203,0
202.0,8.05,3.748429,0.16,188.02822799999998,13.8222,0
69.0,6.215,1.66,0.68,565.7374,13.164,0
1608.0,14.054,0.0298,0.0,0.337,0.744,0
3603.0,13.155,0.0505,0.0,2.3,1.32,0
606.0,11.64,3.053,0.53,127.132,13.7125,0
2667.0,14.576,0.0296,0.0,2.73,1.46,0
3326.0,14.325,0.0502,0.0,39.1,6.845280000000001,0
988.0,10.582,16.75676107873016,0.0,375.03939999999994,14.261000000000001,0
1033.0,12.66,0.1898,0.0,6.8,2.44631,0
221.0,7.41,2.762119,0.82,4073.5222261,12.067000000000002,0
2462.0,15.435,0.242,0.0,6.66,2.4134,0
594.0,6.98656,0.54,0.04,622.9467999999999,13.164,0
2846.0,14.882,0.0337,0.0,8.12,2.7205600000000003,0
4156.0,13.834,0.7211,0.0,26.1,5.39724,0
3687.0,14.145,0.1071,0.0,3.97,1.82,0
157.0,7.95,0.02012,0.0,8.83,1.745,0
3972.0,15.146,0.0473,0.0,2.67,1.44,0
3249.0,14.854,0.0408,0.0,4.38,1.929,0
141.0,7.49,0.2565,0.09,8.7,2.8302600000000004,0
398.0,6.43005,0.59,0.01,966.2031999999999,12.8349,0
4383.0,14.842,0.056,0.0,2.73,1.46,0
18137.0,13.857748958938723,3.14,0.0,2.81,1.49,0
4456.0,15.367,0.091,0.0,5.14,2.12,0
2530.0,12.198,0.0894,0.0,1.41,1.11,0
4228.0,14.634,0.0533,0.0,3.26,1.62,0
203.0,15.526,0.0392,0.0,7.85,2.6657100000000002,0
2585.0,15.181,0.0333,0.0,2.79,1.48,0
4707.0,15.433,0.0845,0.0,3.95,1.814,0
347.0,10.09,0.035,0.09,4.55,2.05,0
3973.0,14.728,0.1236,0.0,1.87,1.2,0
1814.0,15.138,0.059,0.0,3.22,1.61,0
53.0,9.05,2.44,0.2,295.5819,13.6028,0
1720.0,14.767,0.163,0.0,15.2,2.4572800000000004,0
3344.0,15.064,0.0569,0.0,3.68,1.74,0
1396.0,16.567,0.037,0.0,5.6,2.23,0
175.0,8.97,0.0804,0.03,10.0,3.33488,0
4167.0,15.888,0.0471,0.0,16.0,4.0369600000000005,0
808.0,12.199,0.0806,0.0,7.08,2.50116,0
957.0,14.654,0.056,0.0,5.02,2.09,0
593.0,10.154,0.1493,0.0,27.0,5.63858,0
2126.0,14.308,0.15,0.0,8.2,2.7315300000000002,0
1465.0,12.144,0.13821,0.0,4.86,2.05,0
5525.0,16.027,0.0989,0.0,7.97,2.68765,0
959.0,11.591,0.0375,0.0,340.0781,13.9319,0
4.0,11.01,0.04856,0.02,1.07,1.03,0
2752.0,14.476,0.0612,0.0,14.8,3.86144,0
963.0,11.065,0.1469,0.0,3.59,1.717,0
1323.0,12.015,0.0324,0.0,1.41,1.11,0
501.0,8.21,3.49516,0.6,9165.5529353,11.628200000000001,0
352.0,12.072,0.0862,0.0,3.8,1.18,0
1268.0,14.995,0.088,0.0,2.96,1.53,0
204.0,7.98,0.0422,0.07,3.35,1.65,0
1776.0,15.418,0.059,0.0,3.05,1.56,0
4002.0,15.863,0.176,0.0,3.78,1.77,0
7653.0,16.644,0.047,0.1,1274.4983,16.3453,0
1123.0,16.113,0.0385,0.0,1.74,1.176,0
68.0,5.10111,1.1,0.34,2892.2529999999997,12.286400000000002,0
3351.0,13.832,0.1179,0.0,2.57,1.41,0
16.0,13.76,0.0457,0.0,1.08,1.03,1
133.0,8.23,8.0,0.76,476.745,13.2737,0
51.0,5.12,0.09286,0.0,10.17,3.10451,0
1175.0,13.677,0.02459,0.03,568.9157,13.098180000000001,0
507.0,9.899,0.02732,0.0,4.04,1.31,0
5197.0,15.872,0.0575,0.0,4.86,2.05,0
15.0,10.16,0.020807,0.21,6.83,2.4572800000000004,0
1642.0,13.926,0.191,0.0,5.86,2.23788,0
1243.0,10.96,0.0514,0.06,1541.4754999999998,16.158810000000003,0
888.0,9.217,0.229,0.68,13.3,3.6310700000000002,0
1609.0,12.442,0.0674,0.0,0.437,0.8,0
901.0,12.198,0.0515,0.0,378.2177,12.505799999999999,0
173.0,7.32,36.876427,0.77,7882.603535599999,11.737900000000002,0
2985.0,14.646,0.1415,0.0,14.1,3.7627100000000007,0
568.0,12.363,0.046,0.0,3.75,1.76,0
209.0,6.17,6.032077,0.36,2430.6303513999997,12.396099999999999,0
210.0,20.15,55.0,0.0,1589.1499999999999,12.615499999999999,0
3874.0,14.054,0.079,0.0,6.12,2.3037,0
9916.0,10.337002339522547,0.8,0.0,4131.79,12.067000000000002,0
12.0,3.49607,0.133,0.06,1.75,1.18,0
156.0,7.99,3.183074,0.1,1553.5562183,12.615499999999999,0
1616.0,13.684,0.131,0.0,8.35,2.76444,0
50.0,10.58,1.22,0.05,104.8839,12.286400000000002,0
181.0,8.41,10.273072,0.04,2084.551621,12.396099999999999,0
73.0,12.603,0.03197,0.03,1.58,1.206,0
73.0,11.403,0.03165,0.32,3.34,2.13,0
545.0,16.363,0.079,0.33,3.22,1.61,0
2656.0,14.357,0.0288,0.0,3.64,1.73,0
136.0,7.54,0.33,0.03,479.9233,13.2737,0
2685.0,15.175,0.105,0.0,6.99,2.49019,0
450.0,12.634,0.098,0.0,7.27,2.54504,0
666.0,8.03,1.167,0.07,513.29545,13.2737,0
1434.0,15.886,0.061,0.0,2.54,1.4,0
20975.0,10.337002339522547,1.72,0.0,85.8141,10.90418,0
184.0,8.99,3.43,0.08,772.3269,12.9446,0
145.0,10.27,0.05706,0.41,6.26,2.043,0
1705.0,12.881,0.2178,0.0,16.0,4.04793,0
660.0,10.939,0.04317,0.0,225.65929999999997,14.261000000000001,0
329.0,11.496,0.0423,0.0,212.31044,11.650140000000002,0
1463.0,12.724,0.0449,0.017,190.69799999999998,13.6028,0
347.0,8.93,0.22512646203649203,0.0,7.08,2.50116,0
1314.0,14.364,0.0291,0.0,12.2,3.44458,0
2564.0,13.5,0.1867,0.0,20.2,4.65128,0
1008.0,12.147,0.0267,0.04,502.1714,11.92439,0
527.0,14.781,0.1649,0.06,8.05,2.69862,0
843.0,11.59,0.052,0.0,95.34899999999999,11.737900000000002,0
1044.0,12.488,0.22512646203649203,0.0,5.99,2.27079,0
903.0,16.331,0.232,0.0,5.1,2.11,1
359.0,5.9258,1.23,0.13,435.4271,13.2737,0
3671.0,14.886,0.0627,0.0,17.1,4.21248,0
4532.0,16.012,0.064,0.0,14.3,3.78465,0
1987.0,14.854,0.049,0.0,4.62,1.99,0
5695.0,15.268,0.0439,0.0,37503.939999999995,14.809500000000002,0
847.0,13.557,0.1339,0.0,3.26,1.62,0
3427.0,15.152,0.0504,0.0,3.55,1.706,0
2826.0,13.528,0.0989,0.0,2.07,1.24,0
3461.0,15.675,0.048,0.16,889.9239999999999,11.518500000000001,0
1503.0,13.439,0.0726,0.0,1.12,1.04,0
5868.0,15.297,0.034,0.0,3.64,1.73,0
52.0,12.675,0.081,0.0,5.71,2.2049700000000003,0
3340.0,14.128,0.156,0.0,11.8,3.38973,0
4758.0,15.73,0.055,0.0,4.38,1.93,0
331.0,9.543,0.1211,0.0,6.3,2.3366100000000003,0
1657.0,12.527,0.11000234672021421,0.0,2.45,1.371,0
24726.0,13.857748958938723,0.63,0.0,3.96,1.82,0
1647.0,20.8671,10.26,0.24,1.97,1.22,0
1820.0,13.885,0.1566,0.0,7.08,2.50116,0
862.0,14.414,0.0746,0.0,5.06,2.1,0
2726.0,13.567,0.099,0.02,858.141,3.1264499999999997,0
25052.0,10.337002339522547,0.72,0.0,38.13941,6.75752,0
240.0,8.01852,0.0479,0.03,324.1866,13.4931,0
1092.0,12.318,0.06,0.0,4.66,2.0,0
595.0,15.748,0.03784,0.07,18.5,4.409940000000001,0
4401.0,15.565,0.101,0.0,14.0,3.7517400000000003,0
3834.0,15.833,0.179,0.0,8.96,2.87414,0
2713.0,15.453,0.0546,0.0,6.94,2.47922,0
1009.0,13.448,0.048,0.0,2.13,1.26,0
22.0,10.59,0.02661,0.223,1.54,1.147,0
3875.0,14.803,0.0446,0.066,317.83,11.957300000000002,0
2108.0,13.817,0.107,0.03,2.9,2.80832,0
41.0,17.02,0.03849,0.01,1.039,1.045,1
2741.0,12.818,0.297,0.0,3.71,1.75,0
970.0,11.753,0.0558,0.0,193.8763,14.590100000000001,0
109.0,7.25,1.5,0.41,3079.7726999999995,12.176700000000002,0
70.0,12.903,0.082,0.37,16.57,4.13569,0
2716.0,15.547,0.1087,0.0,4.5,2.29273,0
1915.0,13.286,0.04852,0.0,212.31044,14.30488,0
3027.0,13.7,0.0474,0.09,50.8528,5.5947000000000005,0
2303.0,13.134,0.0352,0.0,597.5203999999999,18.649,0
695.0,9.854,0.0476,0.29,2316.9807,15.4677,0
6545.0,15.142,0.1176,0.0,3.46,1.68,0
813.0,12.509,0.0423,0.0,0.422,0.792,0
5791.0,15.456,0.1321,0.0,5.85,2.23788,0
442.0,7.828,2.01,0.13,472.61321,13.2737,0
1307.0,12.697,0.094,0.0,19.6,3.0386900000000003,0
409.0,14.522,0.07131,0.06,2.8,1.483,0
1381.0,14.381,0.2119,0.0,7.21,2.5340700000000003,0
3774.0,15.04,0.106,0.0,508.528,2.7425,0
1207.0,13.096,0.22512646203649203,0.0,7.27,2.54504,0
1169.0,14.748,0.0382,0.0,1.04,1.02,0
1977.0,12.745,0.22512646203649203,0.0,7.69,2.6328,0
2222.0,13.085,0.2489,0.0,12.1,3.4336100000000003,0
541.0,8.38,1.66,0.04,594.02427,13.164,0
1377.0,14.563,0.137,0.0,5.27,2.15,0
1302.0,12.734,0.0479,0.0,0.363,0.76,0
2982.0,15.726,0.3,0.01,638.8382999999999,12.03409,0
3530.0,14.822,0.2234,0.0,14.7,3.86144,0
149.0,7.93,0.049,0.08,7.25,2.16,0
864.0,16.69,0.154,0.0,5.77,2.22691,0
92.0,8.36,0.10519,0.07,11.2,3.28003,0
209.0,9.770001,0.1003,0.0,3.1783,0.296,0
2235.0,14.405,0.2466,0.0,5.43,2.19,0
36.0,11.939,0.166,0.38,96.6997775,11.737900000000002,0
579.0,15.138,0.0781,0.0,2.54,1.4,0
2454.0,16.067,0.0771,0.0,3.26,1.62,0
1778.0,13.387,0.0596,0.0,9.27,2.93996,0
170.0,6.67973,0.077,0.23,321.00829999999996,13.4931,0
26879.0,10.337002339522547,1.26,0.0,69.9226,9.6536,0
2635.0,14.296,0.0759,0.0,4.04,1.84,0
2046.0,14.253,0.332,0.0,3.68,1.74,0
33.0,14.01,0.026,0.04,7.4,2.5669800000000005,0
3121.0,13.965,0.104,0.0,4.08,1.85,0
485.0,15.403,0.052,0.0,127.132,9.1051,0
409.0,14.522,0.03014,0.07,2.08,1.244,0
3534.0,16.004,0.0615,0.0,7.81,2.65474,0
367.0,12.391,0.1148,0.0,5.22,2.14,0
1803.0,12.19,0.172,0.03,6.08,2.29273,0
157.0,7.95,0.056798,0.0,19.95,4.6074,0
918.0,11.71,0.0474,0.0,117.91493,14.09645,0
3775.0,14.469,0.0583,0.0,12.4,3.4884600000000003,0
4850.0,14.196,0.38,0.0,4.16,1.87,0
290.0,7.52,3.584,0.1,1150.5446,12.7252,0
1033.0,10.468,0.05512,0.0,908.9938,15.5774,0
3030.0,13.103,0.1557,0.0,8.72,2.8302600000000004,0
3988.0,14.49,0.1143,0.13,908.9938,12.396099999999999,0
270.0,16.12,0.11000234672021421,0.0,2.52,1.392,0
1892.0,16.199,0.159,0.0,3.33,1.64,0
2385.0,13.475,0.326,0.0,5.86,2.23788,0
161.0,10.8,0.048,0.06,0.257,0.69,0
23062.0,10.337002339522547,0.85,0.0,137.62039,14.0416,0
3205.0,14.772,0.1629,0.0,9.32,2.9509300000000005,0
2654.0,14.054,0.0894,0.0,6.8,2.44631,0
3384.0,13.647,0.2236,0.0,49.26365,4.21248,0
283.0,12.305,0.0142,0.0,565.7374,10.202100000000002,0
1729.0,12.799,0.2671,0.0,8.5,2.7863800000000003,0
7219.0,15.794,0.354,0.0,39.4,5.28754,0
2034.0,13.545,0.087,0.0,7.27,2.54504,0
146.0,9.1,0.1268,0.05,8.11,2.3366100000000003,0
328.0,16.999,0.0886,0.0,66.42647,9.36838,0
2535.0,15.312,0.067,0.0,3.33,1.64,0
1390.0,14.633,0.0303,0.0,2.79,1.48,0
446.0,14.763,210.0,0.83,5085.28,11.957300000000002,0
128.0,9.62,1.331,0.35,634.9989135999999,13.0543,0
2235.0,13.012,0.0475,0.0,266.9772,15.64322,0
1969.0,14.857,0.195,0.0,6.26,2.32564,0
3373.0,15.513,0.2163,0.0,6.8,2.44631,0
91.0,13.639,0.057,0.13,1.12,1.04,0
2028.0,15.248,0.0615,0.0,2.7,1.45,0
1445.0,11.811,0.294,0.51,12.6,3.5104,0
4254.0,15.858,0.1693,0.0,6.17,2.31467,0
505.0,12.075,0.03817,0.0,9.68,2.5340700000000003,0
144.0,12.168,0.2097,0.0,2.80007,1.53,1
1594.0,12.489,0.0521,0.0,851.7844,15.4677,0
805.0,10.044,0.0519,0.0,270.15549999999996,18.3199,0
579.0,13.499,0.087,0.0,1.01,1.01,0
1283.0,10.916,16.75676107873016,0.09,193.8763,19.3072,0
3783.0,15.907,0.1134,0.0,8.7,2.8302600000000004,0
1472.0,14.239,0.4484,0.0,7.56,2.59989,0
574.0,11.125,0.22512646203649203,0.0,5.6,2.23,0
2409.0,14.344,0.131,0.0,8.55,2.7973500000000002,0
2791.0,14.351,0.137,0.0,9.43,2.9619000000000004,0
3533.0,15.623,0.29,0.0,9.48,2.9728700000000003,0
4363.0,15.444,0.082,0.0,1.01,1.01,0
878.0,11.345,0.07619,0.0,6.57,2.4024300000000003,0
190.0,6.00272,1.911,0.06,534.27223,13.164,0
5741.0,10.337002339522547,0.87,0.0,587.9855,13.164,0
3348.0,15.178,0.064,0.0,6.71,2.42437,0
930.0,15.013,0.0426,0.0,2.05,1.233,0
1201.0,10.585,0.06708,0.0,301.9385,19.526600000000002,0
1047.0,14.519,0.0116,0.0,2.73,1.46,0
104.0,5.88051,0.053918,0.38,10.33369,3.1264499999999997,0
5181.0,15.119,0.0919,0.0,7.13,2.5121300000000004,0
108.0,6.03,2.56,0.07,400.4658,13.3834,0
480.0,15.66,0.0694,0.0,6.12,2.3037,0
84.0,9.7,0.053,0.06,10.2,3.10451,0
2610.0,10.337002339522547,0.12,0.0,4894.581999999999,11.957300000000002,0
108.0,7.95,0.2586,0.07,17.37,4.24539,0
22671.0,13.527889917502787,1.54,0.0,31.78284,6.066410000000001,0
161.0,8.01,0.1407,0.34,19.89606,4.6074,0
72.0,6.383,0.0644,0.07,12.19,3.44458,0
1508.0,14.032,0.0276,0.0,9.8,3.0386900000000003,0
1115.0,14.284,1.883,0.29,321.00829999999996,9.938820000000002,0
1090.0,12.397,0.0499,0.0,182.43442,10.94806,0
402.0,13.527889917502787,0.22512646203649203,0.0,5.48,2.2,1
3561.0,15.566,0.2093,0.0,13.6,3.6859200000000003,0
1925.0,13.298,0.1463,0.0,4.36,1.923,0
136.0,8.39,0.1964,0.1,14.44,3.80659,0
2650.0,15.479,0.102,0.0,2.15,1.27,0
2603.0,12.003,0.0771,0.04,2669.772,12.46192,0
3576.0,14.588,0.0448,0.0,129.99247,13.2737,0
922.0,12.61,0.1396,0.0,14.3,1.003,0
1160.0,11.6,0.05009,0.0,502.1714,14.063540000000001,0
48.0,15.1,0.0149,0.063,8.17,2.68765,0
1882.0,14.132,0.231,0.0,9.8,3.0386900000000003,0
1310.0,16.012,0.0236,0.0,0.721,0.92,0
3810.0,15.467,0.14,0.0,4.31,1.91,0
21872.0,13.527889917502787,1.305,0.0,6.059,2.2817600000000002,0
2894.0,13.831,0.1462,0.0,9.2,1.19,0
1745.0,13.202,0.04491,0.501,167.17858,10.62993,0
696.0,10.612,0.1034,0.29,59.752039999999994,9.3245,0
2029.0,15.951,0.2253,0.0,8.6,2.80832,0
6260.0,15.968,0.1793,0.0,8.35,2.76444,0
4620.0,15.105,0.1168,0.0,3.22,1.61,0
5023.0,9.743,1.05,0.15,17668.1697,11.299100000000001,0
1823.0,14.827,0.1229,0.0,5.69,2.2049700000000003,0
2692.0,16.256,0.0901,0.0,5.99,2.27079,0
180.0,8.65,3.38,0.0,203.4112,13.8222,0
14624.0,20.1544,0.04294,0.069,195.14762,12.27543,0
137.0,9.139,0.1093,0.0,12.0,3.4226400000000003,0
2550.0,13.335,0.0589,0.0,8.75,2.8412300000000004,0
349.0,9.521,0.22512646203649203,0.0,8.0,2.68765,0
160.0,8.58,0.22512646203649203,0.0,10.8,2.92899,0
95.0,6.12,5.935698,0.77,3099.7928117,12.176700000000002,0
1355.0,11.762,0.04651,0.07,238.3725,14.261000000000001,0
137.0,7.88,1.28031,0.9,542.7932523,13.164,0
102.0,3.29668,1.453,0.7,3756.7506,12.067000000000002,0
1059.0,11.592,0.1763,0.0,3.33,1.64,0
262.0,9.79,0.01679,0.0,29.32,4.6183700000000005,0
3446.0,16.303,0.035,0.0,2.3,1.32,0
106.0,9.12,0.052,0.0,2.83,1.49,0
153.0,8.67,0.277,0.67,854.9626999999999,12.9446,0
2041.0,15.533,0.0188,0.0,3.5,1.69,0
2892.0,13.52,0.1536,0.0,4.04,1.84,0
1833.0,13.976,0.11000234672021421,0.0,1.87,1.2,0
449.0,11.758,0.0783,0.35,26.7,5.47403,0
253.0,11.625,0.01306,0.0,11.26782,3.22518,0
1002.0,12.444,0.4988,0.39,308.2951,8.19459,0
1418.0,14.406,0.068,0.0,11.8,2.05,0
1058.0,15.052,0.087,0.0,28.2,1.32,0
79.0,6.87,0.554,0.19,14.4,3.80659,0
713.0,12.035,0.22512646203649203,0.21,13.1,3.5981600000000005,0
3088.0,14.84,0.0685,0.0,12.9,3.5652500000000003,0
530.0,15.72,0.22512646203649203,0.0,5.1,2.11,0
3862.0,15.661,0.3528,0.0,7.9,2.67668,0
1830.0,16.294,0.111,0.0,4.04,1.84,0
28.0,4.6955,0.476,0.35,22.9,5.00232,0
991.0,10.922,0.068,0.02,5.4,2.5231000000000003,0
58.0,6.074,0.197,0.16,7.0,2.49019,0
4067.0,15.53,0.0366,0.0,2.27,1.31,0
842.0,14.857,0.0615,0.0,5.43,2.19,0
796.0,12.365,0.11000234672021421,0.0,4.12,1.86,0
1418.0,14.406,0.054,0.0,12.1,2.12,0
2880.0,15.423,0.1072,0.0,8.24,2.7425,0
2996.0,16.003,0.0726,0.0,4.98,2.08,0
96.0,12.332,0.0355,0.02,13.9,4.47576,0
5722.0,14.595,0.1156,0.0,3.26,1.62,0
1790.0,13.277,0.242,0.0,5.31,2.16,0
48.0,5.65,0.1721,0.0,11.24,2.8522000000000003,0
2955.0,13.146,0.2285,0.0,4.12,1.86,0
4804.0,15.558,0.0602,0.0,7.05,2.50116,0
186.0,7.69,2.45,0.52,270.15549999999996,13.6028,0
1853.0,14.451,0.0497,0.0,6.57,2.4024300000000003,0
698.0,16.429,0.03,0.0,1.51,1.13,0
3381.0,15.747,0.087,0.0,4.86,2.05,0
350.0,13.265,0.04771,0.08,8.15,2.7205600000000003,0
104.0,6.38,0.1027,0.28,5.32,2.164,0
1520.0,16.002,0.503,0.0,8.96,2.87414,0
21855.0,13.527889917502787,2.62,0.0,17.9,4.32218,0
3559.0,13.312,0.3859,0.0,11.5,3.33488,0
1336.0,11.041,0.1047,0.0,10.7,3.19227,0
135.0,3.69252,1.32,0.2,425.8922,13.3834,0
1370.0,15.758,0.0805,0.0,6.17,2.31467,0
396.0,7.96,1.074,0.05,400.4658,13.3834,0
3460.0,14.961,0.0683,0.0,8.43,2.7754100000000004,0
2290.0,14.375,0.049,0.0,0.721,0.92,0
1664.0,15.228,0.0657,0.0,1.51,1.13,0
115.0,7.97,5.75,0.17,645.1949,13.0543,0
129.0,7.47,0.15,0.12,54.0311,8.293320000000001,0
1991.0,14.42,0.092,0.0,6.17,2.31467,0
205.0,11.955,0.037,0.0,4.77,1.669,0
4020.0,15.864,0.1353,0.0,8.3,2.75347,0
2833.0,15.851,0.0399,0.0,3.87,1.794,0
3262.0,13.857748958938723,0.62,0.0,3.3,1.63,0
83.0,6.51,0.141,0.293,3.5,1.69,0
528.0,9.745,0.037,0.09,2809.6171999999997,15.1386,0
5771.0,15.317,0.2846,0.0,5.99,2.27079,0
3901.0,15.695,0.262,0.0,7.61,2.61086,0
150.0,7.83,0.0426,0.01,166.22509,13.9319,0
1616.0,15.746,0.0224,0.1,36.4,6.57103,0
148.0,9.066,0.0662,0.14,2.58,1.41,0
1431.0,13.569,0.1021,0.0,1.55,1.139,0
2794.0,15.477,0.077,0.0,6.48,2.38049,0
7219.0,15.794,0.2199,0.0,28.5,2.24885,0
2982.0,15.171,0.4238,0.0,10.7,3.19227,0
162.0,8.42,1.03,0.36,327.3649,13.4931,0
2856.0,13.164,0.044,0.0,2.86,1.5,0
1001.0,13.174,0.0528,0.0,3.94,1.88,0
14.0,10.1,0.47,0.55,7.7,2.6328,0
70.0,8.11,0.15417,0.0,2.877,1.51,0
968.8319488018589,15.752678829512785,0.24033315807618466,0.28332737459027846,4.283350508533903,1.9016710480953836,1
79.00341330832491,12.28846946876472,0.18249699628867408,0.13793574249424126,7.89593975115498,2.5444551553828836,1
1178.2452402737383,14.8412363333955,0.554698459776836,0.09559200845028919,5.061689614500356,2.0972195212100133,1
40.42785438939855,15.273239450833772,0.06438244960776862,0.032885824424058005,2.572636309217187,1.4207709334027674,1
163.4580447200471,13.648423283172649,0.1521507193732555,0.11231545617767309,6.8813343561309,2.1328692510659786,1
16.2023798989617,9.968453065674895,0.24464712771943012,0.33802719884527654,5.844002185527005,2.157545605296759,1
1034.0745255105182,15.003661176223428,0.3827888748261849,0.18049244438219642,3.9792580391607615,1.82246881044287,1
